,tipo_precio
179921,alto
457,alto
120115,medio
430891,medio
230972,bajo
115407,medio
169038,bajo
408267,alto
92838,medio
423636,medio
430624,bajo
257185,alto
182140,alto
51854,alto
171170,alto
425612,bajo
233212,alto
450327,medio
159170,medio
184188,medio
195195,alto
359018,bajo
178363,bajo
320423,alto
259159,medio
114722,medio
145963,alto
28703,medio
53883,bajo
306552,alto
370788,alto
83833,alto
44025,alto
308902,medio
337284,alto
228272,bajo
449019,bajo
39429,medio
386004,medio
450397,alto
133936,medio
196264,alto
2532,medio
403179,bajo
174892,bajo
313790,medio
349074,bajo
55195,alto
304415,bajo
228178,alto
247027,alto
120640,bajo
279074,medio
281807,bajo
428646,alto
457709,alto
435987,alto
439333,bajo
399589,medio
149143,medio
229608,bajo
405055,bajo
248388,medio
156214,bajo
252583,alto
270842,medio
155758,alto
261143,alto
73588,medio
91925,alto
88041,medio
382653,alto
343617,medio
398891,bajo
301703,medio
79323,alto
455357,medio
442339,alto
412198,alto
432161,bajo
77726,medio
212314,bajo
244715,bajo
328480,bajo
397259,alto
145675,bajo
133093,bajo
6461,alto
301364,medio
425704,bajo
46810,bajo
351190,bajo
165584,alto
23414,bajo
313168,bajo
272908,bajo
322678,bajo
189873,medio
367423,bajo
324571,medio
99096,medio
213891,bajo
188428,medio
414584,bajo
304972,medio
252523,alto
233167,medio
319004,bajo
288913,alto
392824,alto
328270,alto
109268,bajo
123620,medio
454676,medio
113988,bajo
59127,medio
180045,bajo
409294,alto
53422,alto
47772,bajo
413780,alto
123542,alto
409543,bajo
293209,medio
65703,bajo
50797,medio
410062,medio
392780,bajo
26056,alto
460020,medio
293161,alto
437002,medio
438077,alto
352842,alto
270567,medio
220613,medio
409019,alto
171792,bajo
289130,medio
403395,bajo
76653,medio
439489,medio
400188,bajo
208464,alto
115277,bajo
441200,bajo
341454,medio
135470,alto
70165,medio
62016,alto
114172,medio
377347,alto
427064,medio
367463,alto
387053,alto
89544,medio
61977,alto
9972,alto
388667,bajo
372667,alto
65767,alto
23726,bajo
244691,alto
32514,alto
385424,medio
459868,alto
77662,medio
447222,alto
348221,medio
297852,bajo
116682,bajo
68248,alto
210183,alto
123532,alto
13908,bajo
304215,alto
121621,medio
397626,alto
382378,alto
233492,medio
58626,medio
366183,medio
217296,alto
133169,medio
327876,alto
19833,alto
454639,bajo
231188,bajo
302714,alto
55363,bajo
228208,medio
99290,alto
57721,medio
285675,medio
15333,bajo
133859,bajo
58261,alto
12073,medio
162011,alto
336526,alto
49689,alto
294156,bajo
176012,alto
393225,alto
280785,medio
125948,medio
436430,medio
167079,alto
359953,alto
66489,bajo
382631,alto
239810,bajo
172865,alto
106633,medio
56342,bajo
150665,bajo
172864,bajo
240003,alto
353107,bajo
432003,bajo
375321,medio
157940,alto
115444,bajo
60102,alto
93549,bajo
92659,medio
123131,bajo
12716,medio
254727,bajo
197543,alto
393554,bajo
36932,medio
246694,medio
377686,alto
96777,medio
137067,alto
8652,medio
51058,alto
24868,medio
352757,medio
156386,bajo
383324,bajo
360410,bajo
186855,alto
423013,bajo
105400,medio
99235,medio
315309,alto
62858,alto
300474,alto
150475,bajo
93331,alto
300723,bajo
295710,bajo
456314,medio
428373,bajo
262837,medio
266518,medio
62208,medio
169004,bajo
107302,alto
133083,bajo
312372,bajo
402755,bajo
303016,bajo
12425,bajo
289736,medio
430771,bajo
221394,bajo
27535,alto
287121,alto
356901,bajo
439465,bajo
14474,medio
121063,alto
356538,bajo
287024,medio
374032,medio
343751,medio
313645,medio
10218,alto
304220,alto
316907,medio
190086,alto
59198,medio
426980,bajo
26053,alto
323761,medio
28870,alto
223899,medio
30256,bajo
382974,alto
198816,bajo
217048,bajo
323144,alto
239865,medio
266730,medio
116511,alto
339721,bajo
361566,medio
184945,medio
152422,medio
282832,alto
106531,bajo
178387,alto
251426,bajo
425617,bajo
189651,medio
117724,alto
167212,bajo
288991,alto
127503,medio
400135,medio
387321,medio
258424,alto
442340,alto
104416,medio
412665,bajo
238732,medio
457677,bajo
80664,alto
302722,medio
196536,bajo
459839,medio
208146,medio
267191,bajo
398083,medio
310130,medio
209295,alto
440634,bajo
394644,medio
428629,medio
135466,alto
341980,bajo
131796,alto
41652,alto
406281,alto
170439,alto
316924,medio
370018,medio
242428,alto
7502,alto
356054,bajo
284399,bajo
40984,bajo
149577,alto
300036,bajo
115666,medio
240297,alto
275126,alto
266230,alto
137221,alto
322713,alto
323684,alto
159186,medio
114073,medio
452676,medio
224110,medio
402842,medio
56080,medio
399636,alto
48513,bajo
169884,bajo
339335,alto
430738,bajo
428136,bajo
303080,medio
290657,medio
374274,bajo
426106,medio
18680,medio
204513,bajo
398603,medio
82392,medio
397618,alto
188908,alto
140937,bajo
251295,medio
177786,medio
246696,medio
2694,medio
440577,medio
195206,alto
449685,medio
254515,bajo
8217,bajo
360662,bajo
50506,bajo
34825,medio
258702,bajo
178277,medio
86521,alto
262091,medio
351386,medio
162372,bajo
341555,alto
161979,alto
289097,alto
173876,alto
280407,alto
106858,alto
55723,alto
256839,alto
171033,alto
32130,alto
424107,bajo
139848,bajo
346855,medio
150826,medio
74282,bajo
306044,alto
371104,alto
167183,medio
9978,medio
17485,alto
163101,alto
114742,bajo
187734,medio
52243,alto
215538,bajo
11147,medio
252493,bajo
319556,medio
457909,alto
282813,bajo
311766,bajo
67571,bajo
279599,bajo
411127,bajo
343725,bajo
82064,medio
247568,alto
171289,medio
383272,bajo
45230,medio
332791,alto
300967,medio
26394,medio
248329,bajo
164235,alto
452305,medio
138126,bajo
447318,medio
67989,bajo
121982,medio
6125,medio
343370,medio
260770,alto
25726,alto
114650,bajo
306157,alto
372960,bajo
259777,bajo
371739,medio
41974,alto
406321,alto
342103,medio
319686,medio
301203,bajo
340039,medio
431196,bajo
247439,bajo
283361,bajo
188466,alto
336141,medio
51065,bajo
106405,alto
209348,alto
423687,medio
262781,alto
340367,bajo
49820,alto
371742,bajo
66485,alto
373166,bajo
381291,alto
316343,alto
191532,alto
208137,medio
240458,medio
96330,alto
342225,medio
40985,alto
137698,bajo
425926,bajo
335838,medio
114605,bajo
277588,medio
86577,bajo
306563,medio
223916,alto
56143,alto
22547,bajo
195456,medio
412823,medio
257390,alto
354667,bajo
184194,bajo
15931,bajo
312531,bajo
139684,medio
106297,alto
406660,bajo
323783,bajo
397503,medio
75733,medio
363084,medio
366760,bajo
214139,bajo
158290,bajo
46964,bajo
333143,medio
230913,alto
190681,bajo
370275,bajo
378308,alto
9850,bajo
157670,medio
317016,medio
374268,bajo
352946,medio
75505,alto
334675,bajo
179683,alto
289728,alto
19993,alto
391707,medio
158381,alto
81926,medio
65507,medio
335903,bajo
65927,bajo
218404,bajo
334377,alto
402891,medio
203214,medio
402807,medio
408619,bajo
372659,alto
65350,bajo
253216,bajo
226503,bajo
349953,alto
53659,bajo
431159,medio
317388,bajo
397520,alto
79681,medio
303835,bajo
392460,medio
406285,alto
14911,medio
444278,alto
113495,alto
432009,bajo
284322,bajo
288994,medio
242544,bajo
129705,bajo
64883,bajo
422375,medio
278346,bajo
318179,bajo
274428,bajo
34675,alto
451436,bajo
407991,medio
431,alto
56122,medio
288959,alto
350178,alto
306110,medio
6328,bajo
446423,alto
425499,bajo
202088,alto
74525,medio
370895,alto
68386,bajo
119253,alto
246762,bajo
281130,medio
432154,bajo
412119,bajo
120813,alto
208446,medio
375662,medio
345015,bajo
186041,bajo
405048,bajo
334159,medio
170952,alto
79033,medio
55391,medio
385663,medio
451156,alto
272877,medio
449023,bajo
128770,medio
218657,alto
100055,alto
317983,bajo
382324,medio
175864,medio
371856,bajo
278747,bajo
165586,bajo
308614,medio
384728,medio
287737,medio
34637,alto
52614,bajo
176385,medio
194146,bajo
449067,bajo
165181,alto
384510,medio
26460,alto
210211,medio
324255,medio
251697,bajo
344104,bajo
329818,alto
165182,alto
7328,alto
119212,bajo
16730,alto
93172,bajo
393559,bajo
326074,medio
114267,medio
429132,medio
441293,medio
440588,medio
366856,alto
377370,medio
115173,alto
400899,bajo
12704,medio
1148,medio
35513,alto
319519,alto
118064,alto
102714,alto
406478,alto
403617,medio
402898,bajo
445915,medio
137115,alto
155445,bajo
183510,alto
74805,medio
27488,medio
368995,bajo
105097,bajo
414893,alto
154435,alto
38450,alto
315486,alto
82488,medio
217680,alto
235392,medio
422359,medio
206136,alto
403083,bajo
112183,medio
210234,alto
83948,alto
456245,medio
323909,alto
215841,bajo
119187,medio
62007,bajo
393343,medio
385690,alto
187420,bajo
20773,alto
325870,bajo
632,bajo
160224,bajo
345917,bajo
51047,alto
427127,bajo
25908,medio
311477,alto
277713,bajo
116351,bajo
40609,medio
448300,bajo
424827,bajo
199427,bajo
53436,bajo
452295,medio
12121,bajo
420811,medio
187634,bajo
57463,alto
331642,medio
78624,bajo
177846,medio
156036,medio
411668,medio
119398,alto
142313,bajo
338462,bajo
44240,bajo
221141,alto
393340,bajo
220926,bajo
81873,alto
147727,bajo
316871,bajo
149381,alto
372506,bajo
51936,bajo
245429,bajo
24500,alto
72297,medio
196652,medio
442359,alto
427077,medio
340459,medio
135135,alto
68079,alto
436001,medio
82055,medio
32056,bajo
453263,medio
167001,bajo
284625,alto
280355,bajo
419338,bajo
422368,medio
425386,medio
438916,alto
59209,medio
94793,alto
265450,medio
267906,medio
428589,medio
28192,bajo
306367,alto
293247,alto
214134,alto
328493,bajo
92186,alto
437735,medio
350811,bajo
191534,alto
401954,medio
452850,bajo
426147,medio
315418,alto
37274,medio
426099,medio
160170,medio
268667,bajo
268664,medio
47313,medio
297070,alto
438046,medio
276041,bajo
443873,alto
314458,alto
339447,medio
332887,medio
219690,alto
157454,medio
63676,alto
199979,bajo
151863,medio
42640,medio
447438,bajo
372770,medio
22800,bajo
59349,medio
440125,bajo
235519,alto
42135,bajo
270079,bajo
70533,medio
256308,alto
210449,alto
80314,alto
246460,bajo
114786,alto
49385,medio
96633,medio
289360,alto
75545,medio
246426,alto
443966,alto
308559,bajo
379969,medio
440590,bajo
24524,medio
159819,medio
54335,bajo
56353,alto
73403,alto
452618,medio
13294,alto
181780,alto
128688,alto
6232,alto
97891,alto
284840,alto
433709,medio
237324,medio
108956,bajo
72302,alto
388704,bajo
384530,bajo
350951,medio
275119,bajo
64409,alto
443344,bajo
126054,alto
278662,bajo
5123,medio
152130,medio
9874,bajo
424055,bajo
129211,medio
381514,alto
299737,alto
277446,medio
19857,medio
145310,medio
98275,bajo
433765,medio
327347,medio
434498,alto
410704,bajo
225570,bajo
459600,alto
103870,bajo
271942,alto
392926,bajo
285702,medio
456177,bajo
181727,medio
17061,bajo
358785,bajo
25897,alto
411060,bajo
40865,alto
317977,bajo
121906,alto
92721,medio
368474,medio
113807,alto
342498,bajo
149160,alto
343438,medio
235587,bajo
439099,alto
212649,alto
207158,alto
231388,bajo
66743,bajo
233070,alto
273466,bajo
428372,bajo
228698,bajo
133189,bajo
202896,alto
136271,medio
408027,alto
233476,medio
182364,medio
255872,medio
325093,bajo
233716,medio
206609,medio
290506,alto
174819,bajo
406169,medio
354041,alto
49817,bajo
150592,bajo
318815,medio
35769,bajo
256169,alto
178242,medio
358688,alto
266129,medio
76873,medio
415550,medio
187138,medio
311237,alto
75884,medio
384621,bajo
84260,medio
415247,bajo
227122,alto
349069,medio
447155,medio
436265,alto
445964,bajo
289318,medio
17787,alto
295544,alto
178267,bajo
368425,medio
373947,bajo
327407,alto
436200,bajo
248227,alto
181714,bajo
214131,medio
287631,medio
4952,bajo
336289,bajo
181769,bajo
369002,bajo
332550,alto
131828,medio
207175,alto
420685,alto
397511,medio
336351,medio
177800,alto
455225,medio
50947,alto
17119,alto
431241,bajo
227568,medio
291050,medio
402863,bajo
438858,medio
137449,alto
106360,bajo
226735,bajo
50799,alto
352888,medio
382323,bajo
306126,alto
131541,bajo
333839,alto
458664,bajo
285831,bajo
436841,bajo
412192,bajo
53550,alto
289292,medio
387137,alto
338185,bajo
81758,bajo
336237,medio
264351,alto
257105,alto
183039,alto
104024,medio
289496,bajo
316151,bajo
266731,medio
93145,bajo
120298,alto
388658,medio
397215,alto
90162,bajo
275727,alto
120515,alto
452723,medio
227150,bajo
375290,medio
266788,bajo
166886,medio
288884,medio
446003,bajo
382873,medio
386995,alto
272906,bajo
8268,bajo
10890,alto
235524,bajo
206922,bajo
254394,alto
279665,medio
121710,bajo
113525,bajo
194231,alto
267940,alto
149093,medio
114993,medio
385713,medio
71310,medio
120826,bajo
291821,alto
402835,alto
388409,medio
155472,alto
135130,medio
364806,bajo
152274,medio
427530,medio
403338,medio
254073,bajo
390185,medio
124535,alto
45028,alto
406981,alto
242767,alto
194169,medio
449592,medio
358782,alto
263943,alto
92477,alto
39660,medio
155517,alto
125318,medio
149748,bajo
272045,medio
32437,bajo
252838,alto
408036,medio
76826,bajo
310096,bajo
428648,medio
447787,medio
33321,medio
459837,medio
88307,bajo
209447,medio
364826,alto
359163,bajo
123471,alto
25868,alto
102824,alto
235184,alto
139776,medio
413661,medio
393730,bajo
361306,bajo
220584,medio
226496,alto
393600,medio
131301,medio
389847,alto
67351,medio
431272,bajo
334445,alto
7689,alto
207314,bajo
183513,alto
352932,medio
308629,alto
303361,bajo
36286,alto
122066,bajo
240456,medio
36886,alto
230645,alto
392993,medio
6112,alto
401792,medio
267032,bajo
293046,bajo
347519,alto
93082,medio
374070,medio
113407,medio
185025,alto
79247,bajo
238894,bajo
127204,bajo
292664,bajo
36951,bajo
307233,bajo
184172,bajo
397720,alto
224370,medio
215530,alto
197087,bajo
174604,medio
42289,medio
436625,alto
298856,alto
209518,bajo
100898,medio
201656,bajo
457700,alto
438650,alto
51595,medio
282593,alto
126865,alto
248521,medio
399788,alto
56659,medio
413813,bajo
312375,alto
126752,alto
221215,medio
162408,alto
105397,alto
411600,bajo
74382,bajo
92089,alto
321505,bajo
195363,medio
361804,alto
360387,medio
199558,bajo
32418,medio
216534,medio
390835,alto
111429,alto
358720,medio
170412,medio
222680,bajo
133578,bajo
378137,bajo
283215,alto
389698,bajo
182144,medio
310573,alto
360302,alto
38469,bajo
132138,bajo
106185,bajo
209738,medio
322017,bajo
88108,medio
225392,medio
122039,bajo
248122,alto
310355,medio
13575,alto
442761,medio
204631,bajo
250629,medio
181829,alto
272243,medio
164377,bajo
215581,medio
27776,alto
59279,medio
165549,bajo
451240,alto
233781,medio
238176,bajo
454663,bajo
458535,medio
377403,bajo
399634,bajo
171189,alto
404800,medio
164169,alto
200831,bajo
46315,bajo
114044,medio
252842,medio
319563,alto
102733,bajo
397222,alto
371348,medio
332618,bajo
357168,bajo
134117,alto
293150,alto
398141,medio
25831,alto
143497,bajo
170935,bajo
342034,alto
373106,alto
159026,bajo
382856,alto
92066,medio
31953,bajo
236665,alto
397488,alto
441093,bajo
399659,medio
221209,alto
244038,bajo
133451,alto
174272,bajo
233858,bajo
80958,bajo
324182,medio
276058,bajo
243871,bajo
24668,medio
162407,alto
418555,bajo
126790,medio
94322,alto
398476,medio
247162,medio
262261,bajo
260315,alto
42076,medio
414735,medio
298043,alto
335894,medio
412162,medio
456158,bajo
406895,medio
108660,bajo
296004,medio
460072,bajo
391141,alto
254656,medio
243102,alto
428831,bajo
197600,bajo
1491,bajo
386468,bajo
65510,bajo
281381,bajo
51056,bajo
184121,alto
115521,medio
257962,medio
182475,bajo
370355,medio
456332,bajo
293760,alto
76752,alto
167664,bajo
123234,medio
163904,alto
268432,bajo
377286,medio
363451,medio
162681,medio
131998,bajo
240282,alto
287459,alto
421026,medio
195550,bajo
397272,medio
69879,bajo
66677,bajo
228209,medio
195852,alto
381829,alto
455371,bajo
108552,alto
274500,alto
206411,medio
17838,alto
347458,medio
66880,medio
295263,medio
452682,medio
308002,bajo
269785,bajo
415953,bajo
47751,medio
77709,bajo
233510,bajo
275467,medio
165627,bajo
446252,medio
452225,medio
273524,alto
199072,alto
293177,medio
92916,bajo
397709,alto
420091,medio
116201,alto
176396,bajo
2662,bajo
342420,bajo
356947,alto
62869,alto
53795,alto
254933,medio
308609,alto
89201,bajo
189922,medio
197663,medio
297113,alto
256821,alto
412167,alto
294101,medio
63658,bajo
72694,medio
377407,alto
436504,bajo
333572,bajo
450222,bajo
129673,alto
455399,medio
167931,alto
226405,medio
318056,alto
254571,medio
365124,alto
393779,bajo
281140,bajo
54614,bajo
100140,bajo
57700,medio
56137,alto
126373,alto
78369,bajo
112254,bajo
411937,bajo
69958,bajo
200611,alto
247145,bajo
334602,alto
420789,alto
211571,alto
229289,medio
350676,medio
229307,medio
242176,alto
110747,medio
117892,bajo
57465,alto
291668,alto
160685,bajo
114255,bajo
50403,alto
182315,alto
12482,medio
255898,alto
351214,bajo
145709,alto
341975,alto
324177,bajo
146140,bajo
365121,alto
119290,alto
286151,medio
30018,alto
131393,alto
348008,bajo
124820,bajo
454928,bajo
402914,alto
191625,alto
230895,medio
447828,alto
200871,medio
108474,bajo
204286,medio
893,alto
146155,medio
452801,medio
220677,medio
446509,alto
264198,alto
170972,bajo
397761,alto
376648,alto
349017,alto
14489,alto
106452,bajo
260597,alto
295811,bajo
57403,medio
54575,alto
381814,bajo
346334,bajo
69920,alto
268372,medio
358183,bajo
415951,bajo
361522,alto
131785,medio
246725,alto
30073,alto
247253,alto
12120,medio
210288,alto
405062,bajo
17316,medio
365347,bajo
200932,medio
63868,medio
65948,bajo
219944,medio
369013,medio
442342,alto
350822,medio
42336,bajo
314625,medio
416301,medio
57879,bajo
227998,bajo
434589,medio
61956,medio
449745,medio
27559,alto
415971,bajo
7933,bajo
363092,medio
226465,alto
64633,medio
300637,alto
23412,bajo
399039,medio
123852,medio
388680,alto
119304,medio
339712,alto
196489,alto
19676,alto
422260,alto
55563,medio
398518,alto
97502,bajo
359127,bajo
437759,alto
6356,medio
427533,bajo
22770,alto
379518,alto
104113,alto
376761,bajo
117918,medio
42543,alto
122168,bajo
65695,medio
149203,alto
3850,bajo
1441,bajo
266787,medio
323128,medio
426116,alto
191521,medio
277360,medio
442641,bajo
53902,alto
310694,medio
362155,alto
203116,medio
440959,bajo
200576,bajo
428528,bajo
388712,bajo
14902,medio
242168,medio
233487,medio
243570,alto
321092,medio
48526,alto
452254,medio
8167,alto
404552,alto
198941,alto
121910,medio
310493,medio
412050,bajo
31981,alto
360528,medio
45914,alto
284133,bajo
337326,alto
376778,bajo
330210,alto
86123,medio
226914,medio
185677,bajo
382627,alto
107045,alto
11170,bajo
459335,medio
269644,bajo
437999,medio
162689,medio
217116,alto
50515,alto
370050,medio
211257,alto
42878,bajo
61032,bajo
139517,medio
298074,bajo
215552,medio
252437,medio
449801,medio
114610,alto
262884,bajo
153460,medio
206095,alto
30436,medio
386706,medio
358956,medio
290682,medio
174390,bajo
17303,medio
452648,bajo
123476,medio
347796,medio
280019,alto
176477,bajo
184181,medio
108836,medio
244528,alto
330030,medio
400147,bajo
355952,alto
291637,alto
287970,alto
242194,medio
308114,alto
330837,medio
93106,medio
75507,bajo
72149,bajo
106533,medio
131955,alto
165092,bajo
196544,bajo
221473,bajo
454666,bajo
162101,bajo
